Year,Month,Day,Days_to_expire,Source,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2012,1,18,195,CFE_F12_VX.csv,07/07/2011,F (Jan 12),23.15,23.15,22.6,22.7,22.75,-0.55,1576.0,41.0,13798.0
2012,1,18,194,CFE_F12_VX.csv,07/08/2011,F (Jan 12),23.05,23.15,22.8,22.85,22.9,0.15,1803.0,0.0,14368.0
2012,1,18,191,CFE_F12_VX.csv,07/11/2011,F (Jan 12),22.9,23.8,22.9,23.5,23.55,0.65,938.0,88.0,14566.0
2012,1,18,190,CFE_F12_VX.csv,07/12/2011,F (Jan 12),23.9,24.1,23.3,24.05,24.1,0.55,1082.0,0.0,14993.0
2012,1,18,189,CFE_F12_VX.csv,07/13/2011,F (Jan 12),23.84,24.15,23.5,24.1,24.05,-0.05,867.0,0.0,15029.0
2012,1,18,188,CFE_F12_VX.csv,07/14/2011,F (Jan 12),24.0,24.69,22.8,24.3,24.35,0.3,2158.0,0.0,15814.0
2012,1,18,187,CFE_F12_VX.csv,07/15/2011,F (Jan 12),24.42,24.55,23.95,23.99,24.0,-0.35,948.0,0.0,16131.0
2012,1,18,184,CFE_F12_VX.csv,07/18/2011,F (Jan 12),24.25,24.65,24.25,24.35,24.35,0.35,1188.0,0.0,16475.0
2012,1,18,183,CFE_F12_VX.csv,07/19/2011,F (Jan 12),24.16,24.16,23.65,23.65,23.7,-0.65,1918.0,0.0,17305.0
2012,1,18,182,CFE_F12_VX.csv,07/20/2011,F (Jan 12),23.55,23.72,23.4,23.55,23.55,-0.15,1185.0,0.0,17624.0
2012,1,18,181,CFE_F12_VX.csv,07/21/2011,F (Jan 12),23.4,23.4,22.9,23.0,23.0,-0.55,1293.0,0.0,17964.0
2012,1,18,180,CFE_F12_VX.csv,07/22/2011,F (Jan 12),22.8,23.21,22.75,22.95,22.95,-0.05,1264.0,0.0,18216.0
2012,1,18,177,CFE_F12_VX.csv,07/25/2011,F (Jan 12),23.0,23.4,23.0,23.25,23.25,0.3,1193.0,0.0,18556.0
2012,1,18,176,CFE_F12_VX.csv,07/26/2011,F (Jan 12),23.2,23.6,23.15,23.3,23.35,0.1,1125.0,0.0,18520.0
2012,1,18,175,CFE_F12_VX.csv,07/27/2011,F (Jan 12),23.42,24.05,23.42,23.96,24.0,0.65,1703.0,0.0,19077.0
2012,1,18,174,CFE_F12_VX.csv,07/28/2011,F (Jan 12),24.03,24.1,23.39,23.85,23.85,-0.15,1064.0,0.0,19181.0
2012,1,18,173,CFE_F12_VX.csv,07/29/2011,F (Jan 12),23.95,24.3,23.05,23.2,23.2,-0.65,3095.0,0.0,19519.0
2012,1,18,170,CFE_F12_VX.csv,08/01/2011,F (Jan 12),22.65,23.45,22.55,22.75,22.75,-0.45,1769.0,0.0,19795.0
2012,1,18,169,CFE_F12_VX.csv,08/02/2011,F (Jan 12),23.02,23.7,22.7,23.55,23.6,0.85,2502.0,0.0,20029.0
2012,1,18,168,CFE_F12_VX.csv,08/03/2011,F (Jan 12),23.22,24.3,23.22,23.45,23.45,-0.15,3642.0,0.0,20171.0
2012,1,18,167,CFE_F12_VX.csv,08/04/2011,F (Jan 12),24.0,25.45,23.7,25.3,25.35,1.9,5626.0,0.0,19628.0
2012,1,18,166,CFE_F12_VX.csv,08/05/2011,F (Jan 12),25.25,27.47,24.7,25.65,25.65,0.3,4641.0,0.0,20025.0
2012,1,18,163,CFE_F12_VX.csv,08/08/2011,F (Jan 12),26.42,28.2,25.99,27.3,27.35,1.7,3922.0,0.0,19551.0
2012,1,18,162,CFE_F12_VX.csv,08/09/2011,F (Jan 12),27.25,27.56,25.29,25.45,25.4,-1.95,3948.0,0.0,18844.0
2012,1,18,161,CFE_F12_VX.csv,08/10/2011,F (Jan 12),25.85,27.75,25.85,27.45,27.55,2.15,1667.0,0.0,18788.0
2012,1,18,160,CFE_F12_VX.csv,08/11/2011,F (Jan 12),28.1,28.1,26.74,26.82,26.8,-0.75,2869.0,0.0,18842.0
2012,1,18,159,CFE_F12_VX.csv,08/12/2011,F (Jan 12),26.57,26.9,26.2,26.64,26.65,-0.15,1157.0,0.0,18755.0
2012,1,18,156,CFE_F12_VX.csv,08/15/2011,F (Jan 12),26.3,26.3,25.6,25.7,25.7,-0.95,1741.0,0.0,18946.0
2012,1,18,155,CFE_F12_VX.csv,08/16/2011,F (Jan 12),26.34,26.65,25.8,25.9,25.85,0.15,1277.0,0.0,18769.0
2012,1,18,154,CFE_F12_VX.csv,08/17/2011,F (Jan 12),25.85,26.37,25.55,26.05,26.1,0.25,1192.0,0.0,18660.0
2012,1,18,153,CFE_F12_VX.csv,08/18/2011,F (Jan 12),26.86,29.0,26.81,28.8,28.85,2.75,2366.0,0.0,18741.0
2012,1,18,152,CFE_F12_VX.csv,08/19/2011,F (Jan 12),29.15,29.81,28.55,29.65,29.7,0.85,2238.0,0.0,18511.0
2012,1,18,149,CFE_F12_VX.csv,08/22/2011,F (Jan 12),29.05,30.3,28.65,30.05,30.05,0.35,2267.0,0.0,18758.0
2012,1,18,148,CFE_F12_VX.csv,08/23/2011,F (Jan 12),29.56,30.3,29.56,29.9,29.9,-0.15,3908.0,0.0,19345.0
2012,1,18,147,CFE_F12_VX.csv,08/24/2011,F (Jan 12),30.25,30.3,29.3,30.2,30.3,0.4,2555.0,0.0,19652.0
2012,1,18,146,CFE_F12_VX.csv,08/25/2011,F (Jan 12),30.2,31.0,29.55,30.85,30.85,0.55,1810.0,0.0,19719.0
2012,1,18,145,CFE_F12_VX.csv,08/26/2011,F (Jan 12),31.0,31.6,29.9,30.5,30.45,-0.4,2232.0,0.0,19643.0
2012,1,18,142,CFE_F12_VX.csv,08/29/2011,F (Jan 12),30.15,30.15,29.4,29.53,29.55,-0.9,1239.0,0.0,19321.0
2012,1,18,141,CFE_F12_VX.csv,08/30/2011,F (Jan 12),29.75,30.4,29.41,30.29,30.35,0.8,1350.0,0.0,19301.0
2012,1,18,140,CFE_F12_VX.csv,08/31/2011,F (Jan 12),30.0,30.07,29.49,29.7,29.7,-0.65,2540.0,0.0,19572.0
2012,1,18,139,CFE_F12_VX.csv,09/01/2011,F (Jan 12),29.82,30.05,29.2,29.97,29.95,0.25,3465.0,0.0,18558.0
2012,1,18,138,CFE_F12_VX.csv,09/02/2011,F (Jan 12),30.15,30.75,29.34,30.35,30.4,0.45,2252.0,0.0,18435.0
2012,1,18,134,CFE_F12_VX.csv,09/06/2011,F (Jan 12),30.4,31.85,30.4,30.95,31.0,0.6,2664.0,80.0,17987.0
2012,1,18,133,CFE_F12_VX.csv,09/07/2011,F (Jan 12),30.45,30.75,30.2,30.2,30.25,-0.75,1318.0,0.0,18134.0
2012,1,18,132,CFE_F12_VX.csv,09/08/2011,F (Jan 12),30.45,30.76,30.09,30.75,30.7,0.45,2116.0,0.0,18157.0
2012,1,18,131,CFE_F12_VX.csv,09/09/2011,F (Jan 12),30.65,32.25,30.65,31.8,31.85,1.15,2188.0,0.0,18339.0
2012,1,18,128,CFE_F12_VX.csv,09/12/2011,F (Jan 12),32.78,33.25,31.95,32.3,32.25,0.4,2015.0,0.0,18561.0
2012,1,18,127,CFE_F12_VX.csv,09/13/2011,F (Jan 12),32.3,32.65,32.05,32.18,32.2,-0.05,2622.0,0.0,18838.0
2012,1,18,126,CFE_F12_VX.csv,09/14/2011,F (Jan 12),31.81,32.55,31.45,31.7,31.75,-0.45,2521.0,0.0,19023.0
2012,1,18,125,CFE_F12_VX.csv,09/15/2011,F (Jan 12),31.52,31.75,30.95,30.95,31.0,-0.75,1724.0,0.0,19431.0
2012,1,18,124,CFE_F12_VX.csv,09/16/2011,F (Jan 12),31.28,31.55,30.74,30.85,30.8,-0.2,3826.0,0.0,20238.0
2012,1,18,121,CFE_F12_VX.csv,09/19/2011,F (Jan 12),31.52,32.17,30.75,31.35,31.45,0.65,2676.0,0.0,20382.0
2012,1,18,120,CFE_F12_VX.csv,09/20/2011,F (Jan 12),31.15,31.73,30.75,31.27,31.3,-0.15,2303.0,0.0,21047.0
2012,1,18,119,CFE_F12_VX.csv,09/21/2011,F (Jan 12),31.55,32.35,31.19,32.35,32.3,1.0,3362.0,0.0,21171.0
2012,1,18,118,CFE_F12_VX.csv,09/22/2011,F (Jan 12),33.75,34.55,33.0,33.8,33.8,1.5,4847.0,0.0,21916.0
2012,1,18,117,CFE_F12_VX.csv,09/23/2011,F (Jan 12),34.7,34.7,33.6,33.92,33.95,0.15,3720.0,0.0,22013.0
2012,1,18,114,CFE_F12_VX.csv,09/26/2011,F (Jan 12),32.7,34.25,32.7,33.3,33.3,-0.65,2048.0,0.0,22191.0
2012,1,18,113,CFE_F12_VX.csv,09/27/2011,F (Jan 12),32.55,33.3,32.35,33.05,33.05,-0.25,3230.0,23.0,22405.0
2012,1,18,112,CFE_F12_VX.csv,09/28/2011,F (Jan 12),32.8,34.46,32.8,34.3,34.3,1.25,2595.0,0.0,22416.0
2012,1,18,111,CFE_F12_VX.csv,09/29/2011,F (Jan 12),33.98,35.0,33.55,33.8,33.8,-0.5,2709.0,45.0,22171.0
2012,1,18,110,CFE_F12_VX.csv,09/30/2011,F (Jan 12),34.55,35.55,34.35,35.5,35.5,1.7,2291.0,0.0,22368.0
2012,1,18,107,CFE_F12_VX.csv,10/03/2011,F (Jan 12),35.8,37.05,35.45,37.05,37.05,1.55,2469.0,0.0,22246.0
2012,1,18,106,CFE_F12_VX.csv,10/04/2011,F (Jan 12),37.55,38.2,35.3,35.85,35.85,-1.2,4328.0,0.0,21267.0
2012,1,18,105,CFE_F12_VX.csv,10/05/2011,F (Jan 12),35.5,35.97,34.75,35.1,35.1,-0.75,1834.0,0.0,21168.0
2012,1,18,104,CFE_F12_VX.csv,10/06/2011,F (Jan 12),34.9,35.53,34.55,34.75,34.75,-0.35,1841.0,0.0,21237.0
2012,1,18,103,CFE_F12_VX.csv,10/07/2011,F (Jan 12),34.88,35.6,33.98,34.9,34.9,0.15,2395.0,0.0,21254.0
2012,1,18,100,CFE_F12_VX.csv,10/10/2011,F (Jan 12),34.2,34.3,33.0,33.05,33.05,-1.85,4004.0,0.0,21243.0
2012,1,18,99,CFE_F12_VX.csv,10/11/2011,F (Jan 12),33.25,33.65,32.85,33.0,33.0,-0.05,3113.0,0.0,21133.0
2012,1,18,98,CFE_F12_VX.csv,10/12/2011,F (Jan 12),32.6,33.1,31.3,31.65,31.65,-1.35,4293.0,0.0,21321.0
2012,1,18,97,CFE_F12_VX.csv,10/13/2011,F (Jan 12),31.65,32.28,31.4,31.5,31.5,-0.15,3004.0,0.0,21669.0
2012,1,18,96,CFE_F12_VX.csv,10/14/2011,F (Jan 12),30.95,31.15,30.2,30.3,30.35,-1.15,2393.0,0.0,21072.0
2012,1,18,93,CFE_F12_VX.csv,10/17/2011,F (Jan 12),30.3,32.25,30.25,32.15,32.2,1.85,4968.0,0.0,21221.0
2012,1,18,92,CFE_F12_VX.csv,10/18/2011,F (Jan 12),32.4,32.55,30.45,31.2,31.2,-1.0,3054.0,0.0,20981.0
2012,1,18,91,CFE_F12_VX.csv,10/19/2011,F (Jan 12),31.18,33.0,30.73,32.6,32.6,1.4,4401.0,0.0,20927.0
2012,1,18,90,CFE_F12_VX.csv,10/20/2011,F (Jan 12),32.45,33.45,32.05,32.55,32.6,0.0,3949.0,0.0,21078.0
2012,1,18,89,CFE_F12_VX.csv,10/21/2011,F (Jan 12),31.9,32.05,31.15,31.25,31.2,-1.4,2889.0,0.0,21545.0
2012,1,18,86,CFE_F12_VX.csv,10/24/2011,F (Jan 12),31.15,31.4,30.08,30.2,30.25,-0.95,3978.0,0.0,21724.0
2012,1,18,85,CFE_F12_VX.csv,10/25/2011,F (Jan 12),30.05,31.6,30.04,31.35,31.4,1.15,3277.0,0.0,21584.0
2012,1,18,84,CFE_F12_VX.csv,10/26/2011,F (Jan 12),30.9,32.0,30.25,30.4,30.4,-1.0,2745.0,0.0,21563.0
2012,1,18,83,CFE_F12_VX.csv,10/27/2011,F (Jan 12),28.74,28.95,27.4,27.48,27.5,-2.9,6029.0,0.0,21107.0
2012,1,18,82,CFE_F12_VX.csv,10/28/2011,F (Jan 12),27.9,27.95,27.2,27.3,27.35,-0.15,3481.0,0.0,21097.0
2012,1,18,79,CFE_F12_VX.csv,10/31/2011,F (Jan 12),28.0,29.8,27.89,29.8,29.8,2.45,4710.0,0.0,19977.0
2012,1,18,78,CFE_F12_VX.csv,11/01/2011,F (Jan 12),30.9,32.85,30.9,32.2,32.15,2.35,8358.0,72.0,20939.0
2012,1,18,77,CFE_F12_VX.csv,11/02/2011,F (Jan 12),31.55,32.4,31.4,31.5,31.55,-0.6,3295.0,142.0,19283.0
2012,1,18,76,CFE_F12_VX.csv,11/03/2011,F (Jan 12),31.35,32.4,30.39,30.65,30.6,-0.95,4040.0,0.0,18609.0
2012,1,18,75,CFE_F12_VX.csv,11/04/2011,F (Jan 12),30.9,31.8,30.25,30.95,30.95,0.35,2841.0,0.0,18808.0
2012,1,18,72,CFE_F12_VX.csv,11/07/2011,F (Jan 12),31.3,31.9,30.8,30.9,30.95,0.0,2465.0,0.0,18991.0
2012,1,18,71,CFE_F12_VX.csv,11/08/2011,F (Jan 12),30.65,31.27,29.85,29.95,30.0,-0.95,4325.0,0.0,19789.0
2012,1,18,70,CFE_F12_VX.csv,11/09/2011,F (Jan 12),31.62,34.4,31.48,34.25,34.35,4.35,6237.0,0.0,19970.0
2012,1,18,69,CFE_F12_VX.csv,11/10/2011,F (Jan 12),32.9,34.0,32.45,32.9,32.9,-1.45,3825.0,0.0,19646.0
2012,1,18,68,CFE_F12_VX.csv,11/11/2011,F (Jan 12),31.95,32.05,31.3,31.8,31.75,-1.15,2013.0,0.0,19687.0
2012,1,18,65,CFE_F12_VX.csv,11/14/2011,F (Jan 12),32.21,32.83,31.95,32.1,32.1,0.35,5448.0,0.0,19831.0
2012,1,18,64,CFE_F12_VX.csv,11/15/2011,F (Jan 12),32.6,33.05,31.85,32.2,32.2,0.1,4417.0,0.0,19762.0
2012,1,18,63,CFE_F12_VX.csv,11/16/2011,F (Jan 12),32.75,33.7,31.8,33.55,33.6,1.4,5565.0,0.0,20294.0
2012,1,18,62,CFE_F12_VX.csv,11/17/2011,F (Jan 12),33.7,35.25,33.05,34.6,34.65,1.05,9703.0,0.0,20112.0
2012,1,18,61,CFE_F12_VX.csv,11/18/2011,F (Jan 12),33.6,34.7,33.6,33.75,33.75,-0.9,7179.0,0.0,20943.0
2012,1,18,58,CFE_F12_VX.csv,11/21/2011,F (Jan 12),34.8,35.5,34.05,34.34,34.35,0.6,6925.0,38.0,21873.0
2012,1,18,57,CFE_F12_VX.csv,11/22/2011,F (Jan 12),34.2,34.81,33.7,33.85,33.85,-0.5,6647.0,0.0,22627.0
2012,1,18,56,CFE_F12_VX.csv,11/23/2011,F (Jan 12),34.3,35.27,34.25,35.0,35.05,1.2,7122.0,74.0,23088.0
2012,1,18,54,CFE_F12_VX.csv,11/25/2011,F (Jan 12),35.4,35.85,34.45,35.6,35.6,0.55,3820.0,159.0,23105.0
2012,1,18,51,CFE_F12_VX.csv,11/28/2011,F (Jan 12),33.78,34.35,33.0,33.68,33.7,-1.9,7159.0,328.0,23852.0
2012,1,18,50,CFE_F12_VX.csv,11/29/2011,F (Jan 12),33.4,34.1,33.1,33.2,33.2,-0.5,6465.0,0.0,24283.0
2012,1,18,49,CFE_F12_VX.csv,11/30/2011,F (Jan 12),32.45,32.55,30.55,30.9,30.9,-2.3,10616.0,0.0,26290.0
2012,1,18,48,CFE_F12_VX.csv,12/01/2011,F (Jan 12),30.9,31.1,29.9,30.15,30.15,-0.75,10985.0,479.0,28097.0
2012,1,18,47,CFE_F12_VX.csv,12/02/2011,F (Jan 12),29.45,30.15,28.87,29.9,29.9,-0.25,10421.0,482.0,29480.0
2012,1,18,44,CFE_F12_VX.csv,12/05/2011,F (Jan 12),29.05,30.15,28.75,29.7,29.7,-0.2,7668.0,594.0,29619.0
2012,1,18,43,CFE_F12_VX.csv,12/06/2011,F (Jan 12),29.7,30.05,29.4,29.95,29.95,0.25,6321.0,469.0,28926.0
2012,1,18,42,CFE_F12_VX.csv,12/07/2011,F (Jan 12),29.95,31.2,29.74,30.6,30.6,0.65,11446.0,217.0,31044.0
2012,1,18,41,CFE_F12_VX.csv,12/08/2011,F (Jan 12),30.6,32.25,30.0,32.05,32.1,1.5,11965.0,0.0,28396.0
2012,1,18,40,CFE_F12_VX.csv,12/09/2011,F (Jan 12),31.45,31.7,29.5,29.55,29.55,-2.55,11055.0,0.0,26699.0
2012,1,18,37,CFE_F12_VX.csv,12/12/2011,F (Jan 12),30.3,31.1,30.05,30.1,30.1,0.55,7871.0,41.0,28287.0
2012,1,18,36,CFE_F12_VX.csv,12/13/2011,F (Jan 12),29.6,30.7,29.0,29.9,29.9,-0.2,23277.0,351.0,38651.0
2012,1,18,35,CFE_F12_VX.csv,12/14/2011,F (Jan 12),30.2,30.84,29.7,30.1,30.1,0.2,11302.0,0.0,40207.0
2012,1,18,34,CFE_F12_VX.csv,12/15/2011,F (Jan 12),29.75,29.75,28.75,28.9,28.9,-1.2,11677.0,0.0,44047.0
2012,1,18,33,CFE_F12_VX.csv,12/16/2011,F (Jan 12),28.45,29.3,27.9,28.85,28.85,-0.05,12276.0,646.0,44902.0
2012,1,18,30,CFE_F12_VX.csv,12/19/2011,F (Jan 12),28.65,28.87,27.97,28.3,28.35,-0.5,16794.0,387.0,48434.0
2012,1,18,29,CFE_F12_VX.csv,12/20/2011,F (Jan 12),27.6,27.7,26.5,26.55,26.55,-1.8,18327.0,94.0,55180.0
2012,1,18,28,CFE_F12_VX.csv,12/21/2011,F (Jan 12),26.65,27.12,24.45,24.5,24.5,-2.05,19435.0,691.0,59713.0
2012,1,18,27,CFE_F12_VX.csv,12/22/2011,F (Jan 12),24.4,25.4,24.0,25.1,25.1,0.6,14868.0,318.0,58734.0
2012,1,18,26,CFE_F12_VX.csv,12/23/2011,F (Jan 12),24.75,25.95,24.55,25.7,25.7,0.6,8945.0,685.0,54610.0
2012,1,18,22,CFE_F12_VX.csv,12/27/2011,F (Jan 12),25.75,25.9,25.25,25.45,25.45,-0.25,6760.0,1038.0,52909.0
2012,1,18,21,CFE_F12_VX.csv,12/28/2011,F (Jan 12),25.15,26.8,25.15,26.7,26.7,1.25,11358.0,378.0,50177.0
2012,1,18,20,CFE_F12_VX.csv,12/29/2011,F (Jan 12),26.5,26.55,25.8,25.9,25.95,-0.75,5891.0,10.0,50313.0
2012,1,18,19,CFE_F12_VX.csv,12/30/2011,F (Jan 12),25.95,26.75,25.8,26.7,26.7,0.75,4964.0,200.0,50018.0
2012,1,18,15,CFE_F12_VX.csv,01/03/2012,F (Jan 12),25.6,25.6,24.55,24.8,24.8,-1.9,13106.0,0.0,51308.0
2012,1,18,14,CFE_F12_VX.csv,01/04/2012,F (Jan 12),24.9,25.5,24.15,24.2,24.2,-0.6,12193.0,591.0,50169.0
2012,1,18,13,CFE_F12_VX.csv,01/05/2012,F (Jan 12),24.75,24.98,23.65,23.75,23.75,-0.45,12381.0,103.0,50104.0
2012,1,18,12,CFE_F12_VX.csv,01/06/2012,F (Jan 12),23.75,24.07,23.0,23.05,23.05,-0.7,12760.0,409.0,50003.0
2012,1,18,9,CFE_F12_VX.csv,01/09/2012,F (Jan 12),23.05,23.25,22.7,22.85,22.85,-0.2,9063.0,110.0,49195.0
2012,1,18,8,CFE_F12_VX.csv,01/10/2012,F (Jan 12),22.15,22.44,21.75,22.35,22.35,-0.5,18046.0,351.0,53252.0
2012,1,18,7,CFE_F12_VX.csv,01/11/2012,F (Jan 12),22.45,22.95,22.4,22.95,22.95,0.6,10652.0,648.0,42792.0
2012,1,18,6,CFE_F12_VX.csv,01/12/2012,F (Jan 12),22.45,23.55,22.15,22.2,22.2,-0.75,13442.0,0.0,42496.0
2012,1,18,5,CFE_F12_VX.csv,01/13/2012,F (Jan 12),22.4,24.15,22.23,22.55,22.55,0.35,24070.0,106.0,38728.0
2012,1,18,1,CFE_F12_VX.csv,01/17/2012,F (Jan 12),21.95,23.05,21.42,22.45,22.45,-0.1,30015.0,24.0,26588.0
2012,1,18,0,CFE_F12_VX.csv,01/18/2012,F (Jan 12),0.0,0.0,0.0,0.0,23.64,1.19,0.0,0.0,16247.0
2012,2,22,247,CFE_G12_VX.csv,06/20/2011,G (Feb 12),24.9,25.0,24.9,25.0,24.95,0.0,3.0,0.0,2.0
2012,2,22,246,CFE_G12_VX.csv,06/21/2011,G (Feb 12),24.75,25.0,24.68,25.0,24.95,0.0,224.0,0.0,194.0
2012,2,22,245,CFE_G12_VX.csv,06/22/2011,G (Feb 12),24.85,25.28,24.64,25.25,25.15,0.2,159.0,0.0,292.0
2012,2,22,244,CFE_G12_VX.csv,06/23/2011,G (Feb 12),25.6,25.9,24.94,25.27,25.25,0.1,152.0,0.0,353.0
2012,2,22,243,CFE_G12_VX.csv,06/24/2011,G (Feb 12),25.2,25.69,25.19,25.69,25.65,0.4,106.0,0.0,413.0
2012,2,22,240,CFE_G12_VX.csv,06/27/2011,G (Feb 12),25.69,25.69,25.15,25.45,25.45,-0.2,185.0,0.0,489.0
2012,2,22,239,CFE_G12_VX.csv,06/28/2011,G (Feb 12),25.2,25.37,25.18,25.3,25.35,-0.1,434.0,0.0,775.0
2012,2,22,238,CFE_G12_VX.csv,06/29/2011,G (Feb 12),24.9,25.2,24.9,25.03,25.05,-0.3,280.0,0.0,964.0
2012,2,22,237,CFE_G12_VX.csv,06/30/2011,G (Feb 12),24.77,24.8,24.45,24.63,24.6,-0.45,530.0,0.0,1356.0
2012,2,22,236,CFE_G12_VX.csv,07/01/2011,G (Feb 12),24.4,24.45,23.51,23.65,23.7,-0.9,317.0,0.0,1475.0
2012,2,22,232,CFE_G12_VX.csv,07/05/2011,G (Feb 12),23.55,23.85,23.53,23.8,23.8,0.1,197.0,0.0,1586.0
2012,2,22,231,CFE_G12_VX.csv,07/06/2011,G (Feb 12),23.89,23.95,23.65,23.67,23.7,-0.1,100.0,0.0,1643.0
2012,2,22,230,CFE_G12_VX.csv,07/07/2011,G (Feb 12),23.2,23.38,23.05,23.15,23.15,-0.55,837.0,0.0,2154.0
2012,2,22,229,CFE_G12_VX.csv,07/08/2011,G (Feb 12),23.4,23.55,23.3,23.36,23.35,0.2,541.0,0.0,2353.0
2012,2,22,226,CFE_G12_VX.csv,07/11/2011,G (Feb 12),24.05,24.26,23.8,24.0,24.05,0.7,139.0,0.0,2223.0
2012,2,22,225,CFE_G12_VX.csv,07/12/2011,G (Feb 12),24.3,24.5,23.8,24.42,24.45,0.4,159.0,0.0,2277.0
2012,2,22,224,CFE_G12_VX.csv,07/13/2011,G (Feb 12),24.25,24.5,23.95,24.44,24.5,0.05,232.0,0.0,2345.0
2012,2,22,223,CFE_G12_VX.csv,07/14/2011,G (Feb 12),24.42,25.03,24.0,24.75,24.75,0.25,994.0,0.0,2862.0
2012,2,22,222,CFE_G12_VX.csv,07/15/2011,G (Feb 12),24.63,24.85,24.35,24.42,24.4,-0.35,187.0,0.0,2935.0
2012,2,22,219,CFE_G12_VX.csv,07/18/2011,G (Feb 12),24.8,25.0,24.63,24.65,24.65,0.25,391.0,0.0,3110.0
2012,2,22,218,CFE_G12_VX.csv,07/19/2011,G (Feb 12),24.5,24.5,24.08,24.15,24.15,-0.5,266.0,0.0,3098.0
2012,2,22,217,CFE_G12_VX.csv,07/20/2011,G (Feb 12),23.83,24.15,23.83,24.0,24.0,-0.15,367.0,0.0,3234.0
2012,2,22,216,CFE_G12_VX.csv,07/21/2011,G (Feb 12),23.85,23.85,23.4,23.45,23.45,-0.55,828.0,0.0,3417.0
2012,2,22,215,CFE_G12_VX.csv,07/22/2011,G (Feb 12),23.3,23.6,23.29,23.4,23.45,0.0,581.0,0.0,3567.0
2012,2,22,212,CFE_G12_VX.csv,07/25/2011,G (Feb 12),23.6,23.86,23.55,23.75,23.8,0.35,601.0,0.0,3694.0
2012,2,22,211,CFE_G12_VX.csv,07/26/2011,G (Feb 12),23.65,24.1,23.65,23.9,23.9,0.1,644.0,0.0,3961.0
2012,2,22,210,CFE_G12_VX.csv,07/27/2011,G (Feb 12),23.9,24.5,23.86,24.44,24.45,0.55,989.0,0.0,4192.0
2012,2,22,209,CFE_G12_VX.csv,07/28/2011,G (Feb 12),24.35,24.4,23.8,24.35,24.4,-0.05,672.0,0.0,4250.0
2012,2,22,208,CFE_G12_VX.csv,07/29/2011,G (Feb 12),24.65,24.7,23.7,23.75,23.8,-0.6,2695.0,0.0,4425.0
2012,2,22,205,CFE_G12_VX.csv,08/01/2011,G (Feb 12),23.28,23.95,23.1,23.35,23.35,-0.45,814.0,0.0,4531.0
2012,2,22,204,CFE_G12_VX.csv,08/02/2011,G (Feb 12),23.8,24.1,23.2,24.1,24.1,0.75,1218.0,0.0,4394.0
2012,2,22,203,CFE_G12_VX.csv,08/03/2011,G (Feb 12),23.84,24.63,23.65,23.95,23.95,-0.15,1822.0,0.0,4567.0
2012,2,22,202,CFE_G12_VX.csv,08/04/2011,G (Feb 12),24.35,25.7,24.05,25.6,25.7,1.75,2099.0,0.0,4663.0
2012,2,22,201,CFE_G12_VX.csv,08/05/2011,G (Feb 12),25.1,27.65,24.95,25.95,25.9,0.2,1768.0,0.0,4927.0
2012,2,22,198,CFE_G12_VX.csv,08/08/2011,G (Feb 12),26.54,28.3,26.1,27.5,27.55,1.65,1621.0,0.0,4898.0
2012,2,22,197,CFE_G12_VX.csv,08/09/2011,G (Feb 12),27.33,27.6,25.6,25.7,25.75,-1.8,1887.0,0.0,4511.0
2012,2,22,196,CFE_G12_VX.csv,08/10/2011,G (Feb 12),26.33,28.0,26.33,27.8,27.8,2.05,1124.0,0.0,4802.0
2012,2,22,195,CFE_G12_VX.csv,08/11/2011,G (Feb 12),29.0,29.0,27.0,27.15,27.2,-0.6,654.0,0.0,4804.0
2012,2,22,194,CFE_G12_VX.csv,08/12/2011,G (Feb 12),27.0,27.1,26.5,26.8,26.85,-0.35,941.0,0.0,5226.0
2012,2,22,191,CFE_G12_VX.csv,08/15/2011,G (Feb 12),26.35,26.35,25.8,25.8,25.8,-1.05,1193.0,0.0,5117.0
2012,2,22,190,CFE_G12_VX.csv,08/16/2011,G (Feb 12),26.44,26.65,25.87,25.95,26.0,0.2,817.0,0.0,5502.0
2012,2,22,189,CFE_G12_VX.csv,08/17/2011,G (Feb 12),25.9,26.39,25.65,26.15,26.2,0.2,571.0,0.0,5544.0
2012,2,22,188,CFE_G12_VX.csv,08/18/2011,G (Feb 12),26.97,28.96,26.97,28.85,28.85,2.65,1152.0,0.0,5601.0
2012,2,22,187,CFE_G12_VX.csv,08/19/2011,G (Feb 12),29.75,29.75,28.55,29.65,29.65,0.8,1247.0,0.0,5899.0
2012,2,22,184,CFE_G12_VX.csv,08/22/2011,G (Feb 12),29.05,30.2,28.6,29.85,29.9,0.25,1097.0,0.0,6170.0
2012,2,22,183,CFE_G12_VX.csv,08/23/2011,G (Feb 12),29.5,30.1,29.48,29.8,29.85,-0.05,1928.0,0.0,6833.0
2012,2,22,182,CFE_G12_VX.csv,08/24/2011,G (Feb 12),30.15,30.3,29.3,30.3,30.25,0.4,1386.0,0.0,6955.0
2012,2,22,181,CFE_G12_VX.csv,08/25/2011,G (Feb 12),30.15,30.9,29.55,30.86,30.9,0.65,884.0,0.0,6902.0
2012,2,22,180,CFE_G12_VX.csv,08/26/2011,G (Feb 12),31.1,31.55,29.9,30.45,30.5,-0.4,1059.0,0.0,7130.0
2012,2,22,177,CFE_G12_VX.csv,08/29/2011,G (Feb 12),29.92,30.1,29.55,29.7,29.7,-0.8,428.0,0.0,7108.0
